,Name,in_smiles,out_smiles,Mol_out,logP,TPSA,MolWT
0,1,Cc1cccc2c1C(CN1CC3(CCCCN3)C1)CC2,Cc1cccc2c1C(CN1CC3(CCCCN3)C1)NCC2,"<img data-content=""rdkit/molecule"" src=""data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAMgAAADICAIAAAAiOjnJAAAABmJLR0QA/wD/AP+gvaeTAAAX8UlEQVR4nO3daVhU1xkH8HcYh0V2FGGIklhNlcWlYtR0FMWlCmKgDeDjjjYStUptTUGNgsZETRoTXBqLGI1WDWqaRkSCEsWIisoSUSA0KlRRcQubAXTGmbcfjo6TQYZZ7pkB8/4ePzDDnXNOyH/Ovfecc+8VISIQIjQrSzeAPJ8oWIQLChbhgoJFuKBgES4oWIQLChbhgoJFuKBgES4oWIQLChbhgoJFuKBgES4oWIQLChbhgoJFuKBgES4oWIQLChbhgoJFuKBgES4oWIQLChbhgoJFuKBgES4oWIQLChbhgoJFuKBgES4oWIQLChbhgoJFuKBgES4oWIQLChbhgoJFuKBgES4oWIQLChbhgoJFuKBgES4oWIQLChbhgoJFuKBgES4oWIQLChbhgoJFuKBgES4oWIQLChbhgoJFuKBgES4oWIQLChbhgoJFuHiuglVXV2fpJpDHOli6ASa5efNmwRP5+fmdO3cOCgpKTEzs1KmTpZv2SydCREu3QV+IeOXKlcLCwsLCwoKCgsLCwurqas0N7Ozsmpqahg4dmpWVZWtra6l2Emj7wdLsk86cOXPv3j3N37q4uPj5+QU84erq+tvf/vbq1auRkZGpqalWVs/Vjr59aVvBUiqVZWVlpaWlJSUlBQUFp0+f1uqTpFKpn5+fr68vS5Kfn59WCaWlpTKZrLa2Ni4u7v333zdj28nPYdugUqnmzZvXsWNHreZ5e3uHh4e/88476enpVVVV+hSVnZ1tY2MDABs3buTdbNKSttJjBQcH//DDD+Xl5VKpVL1rGzRokIeHhxGlff7551OmTLGysvriiy/Cw8MFby1pnaWTjYhYVVUlFoutra3/97//CVXmypUrAcDOzi43N1eoMon+2sTh7f79+5VK5fjx41988UWhykxISJg1a5atrd3ixY8qKoQqlejN0slGRJTJZACQmpoqbLFyuXzy5HIA9PHB6mphyyatsPwxVmVl5YsvvmhnZ3f79m0HBwdhC79/HwID4fx5GDYMsrLAxkbY4kmLLL8r3Lt3LyJOmDBB8FQBgKMjHDoE3t6QkwPTp4NKJXgN5NnaRLAAYOLEiZzK9/KCjAxwcYF9+2DZMk6VEG0W3hWWl5f37NnTwcHh9u3bdnZ2/Co6fhzGjgW5HDZtgj/9iV895DEL91jsgD08PJxrqgBgxAj45z9BJIKFCyEjg2tVBMDiweK9H9Q0cyYsXw5duoC9PainHOvqoL4erl0DpfLxO7dvQ0ODGZrznLPkrrCsrMzHx8fV1fXWrVvW1tZmqBERqqth0yb49FMoLQUHB0hKArEYdu6EQ4egSxcAgDlzICwMgoPN0JznmSV7rNTUVAD4wx/+YJ5UAYBIBGyllr8/JCaap85fKEsu9Nu/fz+Yaz+oZepU+OQTKCp6+s6uXeDoCADw/fcQFmb+Fj1vLNZjFRUVlZaWuru7BwUFmb92kQjWr4f580F9IODoCE5O4OQE5uo9n3MW67HYYXtkZGSHDpZpQ0AA9OsHe/fClCkAAGFhj4+xsrMt0hxLUq/LtbW1DQ8P79evn+llWixYFtwPqq1eDb17W7B+i9Fcl3v27Nm7d++y911cXFauXJmcnDx79mxT67DIDOW5c+cAQCqVPnr0yPy1Hz6Mx48//vm77/DSJczKwgcPHr+Tn4/6LSi0mKVLn/784Yd4+TLOmYO1tYiIDQ347rva2z96hMXFuHMnLlyII0cqXV07a2XAy8srNDQ0ISFh/vz5ACAWiw8cOGBiIy0TrEWLFgHAwoULLVL7m28iAG7YYJHKBdCt29OfZTI8dQqdnXH+fETEmhoMCECFAouLcccOjI1FmQzt7RHg6b+ePcOlUmloaGhiYmJaWtrNmzc1C1+2bBkAODo6FhYWmtJICwRLpVKxdVcWWYKnUKC7OwJgcbH5KxdG82CNG4ejR+O5c4+DNXbsz5IEgN27Y0QErl6NmZl4506DjsJVKtWMGTPY/sSUdZcWOMY6ffr01atXvb29Bw8ebP7av/kG7t4FHx9odh1Gu1FXB2PGPP65pOTxDx9/DG+8AYcOAQD06wcXLkBAwON/Q4aAu7tmAdoXFmgSiUQpKSk3b97MysoKCQk5efKkq6urMa00OpJGW7BgAQDExcWZv2pEjI5GAFy1yiKVC+OZPRYiLlqEa9ZgQIAAVdTV1fXt2xcAhg8f/kB9+GkIc/RY7KIudg5SWlp69uxZABg3bpwZqtYil8OBAwAAUVHmr5y7xEQYMgQEmc13cnLKyMgYMmTIt99+Gx0dvWfPHpFIZFgRAsS7GblcXlhYuHXr1rlz5w4ePPiZKxeGDRvW1NTEo3YdDhxAABwwwMzVCmzgwKc/h4Xh2bMYEfH45f79OGKEYBVduHDB2dkZAJYvX27oZ4UJllwuLy4u3rFjR2xsrEwma54kzdOQoqIib29vAIiMjFQqlYI0QE+TJyMAvv++OevkrrYWX3sNd+/mUvjXX3/NRrA/+eQTgz5oZLC0ktT8RgmaSbp7967Wx0tKSlxcXAAgPj7euAYYoakJnZxQJMKKCrPVaQ7btyMAjhrFq/ytW7cCgEQiyczM1P9TBgdrw4YN/v7+YrFYM0Zisdjf33/69OlJSUknTpyor69vtRzzX6+cllbWq1fj4MHmqc18xo1DANyyhWMVS5cuBQBHR8fvvvtOz48YFqy4uLiAgAAA6NChg6+v77Rp05KSknJycn766Sf9C1Hv/tghoVgs/s9//mNQM4wTEREBABs3bjdDXWZTXY3W1iiR4L17HGtRqVTTp08HAC8vr6tXr+rzEQOCpVAo3N3dASA1NdW4U1BEPHPmjI+PT1lZGXu5YsUKMMv1yvfv37ezs7Oysrp+/TrXigzy448/mlhCcjICYHCwIM3RRS6Xjxo1CgD8/Pxqampa3d6AYGVkZACAv7+/Cc3DqKgoAOjRo8edO3fYO3PmzAEAd3f3S5cumVKybrt27QKAwMBAflUY5OjRo6NGjXJxcYmJiTGov9cyciQC4GefCdi0FtXV1fXp0wcARowY0WrPYkCw2Ej/KtPGFhsbG4cMGQIAAwcOZH9QuVz+u9/9DgB8fHxM/wa3ZMKECQDwj3/8g1P5Bqmvr2eTWuwOXr169Tp9+rQR5VRVoViMNjaPZ6DNoLKysmvXrgAwadIklUqlY0t9g/XgwQN2Hvff//4XEX/66aeHDx8a17i7d+/27NkTAEJDQ9nqhvr6+v79+7PBLaN3sjrU1NTY2NiIxeJbt24JXrgR2KKU3/zmN/n5+ew/3MrKKiYmpqFB1yxecxs3IgCGhXFq5rMVFBSwS4sTExN1bKZvsL766isAGPBkbPGDDz5wdXXdYuypyKVLl9jh2pw5c9g7N27cYINbEydOFHxwa9u2bQAwevRoYYs1zjfffCMSiWxsbC5evIiIcrk8MTGRnWX36NHjxIkT+hc1dCgC4J493NragkOHDnXo0EEkEu1puW59gzVp0iQAeP/J2OKAAQMAwJRVOydOnGCjXx9//DF7p7i4mHWKS5YsMbrYZxo7diwApKSkCFusEerq6tj3Z82aNZrvs3MadrodHx+vT7ddWVnZv//wkSM/vX+fW3Nb9u6777q4uOzataulDfQKVkNDg4ODg0gkqqioQMTLly8DgJOTk4lzMnv37rWysmK3R2PvHDt2jF2xs2nTJlNK1nTt2jWJRCKRSO5xPSPXz6xZs1jHL5fLtX7V1NQUHx/Pui4/P79z587pLmrdunUAEBUVxa2xurDT+VmzZrW0gV7B2rdvHwC8+uqr7OU777wDANHR0aa3b82aNQBga2t76tQp9s7u3bvZ4NZXX31lXJn379/PyclJTk5mswISicTT07N79+66DzbN4MiRI2wnWNzyWrDc3NzevXvr03UNGjQIAP7973/zaWwrfH19AeDw4cMtbaBXsF5//XUASEpKYi/ZLWW//vprQZrIlsN26tSJnRYgYkJCAgB07NjxzJkz+pRQW1ubnZ29bt26yZMn9+7dW+tmyRKJhN3a1IiZVAHV1Kj69BkNAB988IHuLTW7Ln9//7y8vObblJeXi0QiR0fHxsZGPu3VpaioCAA6d+6sUCha2qb1YNXX12sOLZaWlrJCm3fmxnn06FFYWBgA/OpXv7p9+zYiqlSq6OhoaHkRY21tbU5OTlJS0rRp03x9fbWSpDUr0NjYmJGRYdxMqoCio9HNTTl16md6LvM/ffp0r1691F2X1jn46tWrAWDq1Kl8GtsKNsOjPvF6ptaDxYYWhw8fzl6yNdExMTGCNJFpaGhgq0lfeeUVdsotl8vHjBnDBreqq6tramo0k6S1NkgikWgm6ZlHfsbNpAolPR0B0MYGS0oM+FRjY2N8fDz72vTp06egoED9K3aF1sGDB4Vvqx5efvllAMjOztaxTevBYkOL6u/6r3/9awA4evSoIE1Uq6qqeumllwBgwoQJ7DtdW1vLxnmb35DN3t5eJpMtWLBg+/btRUVFOjpkTUbMpAqipga7dkUAXLfOmI+fOnWK/c3VXVdZWRkAuLi4GD2UaIq8vDwA8PT01N31thIsraHFgoICfQo1Tmlpqaura2xsrHocq6CgwNra2sHBwdHRUSaTxcbG7tixo7i42LjaVSrVtGnTDJpJFcTUqQiAr76KRv/NNLuuvn37vvnmmwDwxz/+UdBm6uutt94CgD//+c+6N2slWJ9++ikAjBkzhr2Mi4sDgAULFgjTxma0RsY3bNgAAMHBwUKd0Bk6k2q6tDQEwI4d8YcfTC3q6NGjrFNnRwJHjhwRooGGUalUrA2tzkG1Eiw2i7d161bNQk+ePClYS3XicTdlzZlU3ruSe/fQ0xMBcP16YQpsaGgICQkRi8USiUTAoT79nTp1CgC6devW6lddV7Du3r3boUMH9dBibm4uK9Q864mvXbsmEok6dux4X+ihZfVM6uTJk7kObk2ahAAok6FQf7Dr16+rL8YSi8VpaWnClKu32NhYAPjb3/7W6pa6grV582YAGD9+PHu5cOFCAFi0aJEwbWzN3//+dzZ1yKNwPWdSTfHwIUZEoL09Xr4sWJnBwcHs/Obtt98GIa5XNohSqXzhhRcAID8/v9WNdQVrxIgRALBz507NQludahDKwIEDAeDLL7/kVD4b3BKJRNu2bROqzPx8jI9H1gmWlODu3UKmasuWLWwkuaqqSr2kUyqVmu1EJDs7GwB69OihTzffYrDY821sbW1ra2sR8fjx42wM0zwTI1euXDHDyHJKSgob3NIxNWGQvXvRzQ3ZZPfhwzh3riClIiJev36dzdCrFxTI5fLRo0cDgK+vr3lORNiSzLffflufjVsM1vr16wHg97//PXspl8sPHTq0f/9+YdrYmvfeew8Apk2bxrui+Ph4tk85f/686aXt3YuLFmHfvnjnjpDBUqlUbIFG2M/XXqmvV9ZnSaeJFApFly5dAODChQv6bN9isNilB5ZaasL+Xunp6bwr0hzcunbtmhEl3LyJBw/iypUYFYWpqZiQgKmpOH26kMFiB7udO3duvlDx+vXrei7pNFFmZiYA9O7dW8/tWwxWamqqWCyWyWS8vwrNff/99wDg6upqnpHlhw8fGjS4deMGpqVhYiKGhqJU+rObuiQlYUICIuKYMbhiBc6di6bvySsqKhwdHeHJs2GaM8OJCCLOnDkTAFauXKnn9i0GS72kMyoqyszXKycmJgLAG2+8YbYa1dNHQUFBzdNcXl7+xRdfLF26dNy4cTJZtdYdglxccORIfOst/Pxz3L79cbDKytDNDefOxbFjMTISn1w4YjCVSsWGEsPDw3Vspp5l37x5s5E16SSXy93c3ACgtLRUz4/oOitUL+lcvHixEM3TF1tLmZWVZc5KKyoqPD09AWDWrFk3btxIS0tLTEwMDQ1lBxZqgYEFzs4ok2FsLO7YgcXFPxujOnQIn6yHxVWrcM4cdHBAAPTwQOPWTW3atIntBNm6Dx0EPxHRlJaWBgD9+/fX/yOtjLxnZ2ezJZ1mu175/PnzAODu7q7n1LKA8vLy7O3tm9903sPDIyQkZNmyZV9++eXVq638D9ZSUYGjRj3u2yIjsdnNBnQpLy9nO0E9z5kWL17MaZZ9ypQp0Gw5tW6tr24wfUmnQZYsWQIA8+bNM0NdzWVkZGzcuLFr166vvfbaihUr0tLSTL/AVaXC5OSnXZeeA3NKpXL48OHsqFzvirjMsjc1NTk5OQGAQRd+6rWClB306L+k0xTsyrBvv/2Wd0VmVl6OQUFPu65W19+z4R53d/dWd4KaDD0R0UG9LpeNk7/yyisGfVyvYKmXdPK+Xpndk00qlZr5dME8lEpMSsKOHREAJ0zYqGMwpby8nJ3oqS8z0Z/uExEd6urqWlqXO2XKFENXHuh7+Zfm9crV3B6w/Ne//hUA/vKXv3Aqvy344QeMiChlR3LR0dHN+xWlUhkYGAgmrDxWn4jonmW/c+dOZmbme++99/rrr3fv3l3ryNLW1nbQoEFz585NSUlR32tDfwZcYl9fX89WxAYGBho9uKVQKC5cuPDZZ5/FxsYOHTpU89RPfTdlM+xwLUulUiUnJ9vb2wOAp6en1uWZH330Eeu2TbnhQH5+PuvzNEeeqqurdazwtra21lzhbeL4pWG3Mbpx40a3bt0AYOLEiXqO8yoUCs1btLELZtQ07wSRk5MDAN7e3ha/Tss8rly5wnomAIiMjGT7gStXrrDAmT77fvDgQbFYLBKJwsPDQ0NDpVKpVp/k6OgYGBi4cOHCnTt3Gr0utyUG33jt4sWLbHBrqeYDEjQ8ePAgLy8vOTk5JiZm4MCBNj9/crxIJOrRo0dkZOTatWuPHDmiuVdl14GZ8x5/FqdUKpOTk9mXTSqVHjhwYNiwYQAwY8YMQcrfsmWLm5ub+mlFTk5Omiu8uR7IGnOrSB3XK6ekpEgkEs0kWVlZ9erVa9KkSR9++OGxY8daOlVRKpXsK2XOBUZtRGlpKbv6lO2bvLy8BDyK/fHHHz/66KN9+/ZdvnzZnLsCI+9BytbCN3/oSmZmplgs9vX1jYyMZDcg1XGgoLnLf/nll52dnTt16vQL2Q9qUSgUa9eudXV1jYqKMsPUuxkYf9fk5cuXs8Gts2fPqt98+PChjnvxVFZWHjhwICEhITQ01MvLS2uXzw42E9hk2y+SPvdubS+MfyY0Is6cOXPHjh1SqTQ3N5ed0GnRfHxZfn7+rVu3NH/r5OTUp0+fgCeuXr0aFhb26NGjzZs3szVlpP0y6WHjCoVi/PjxWVlZvr6+7KErmkk6d+7cnTt3NLd3dnb29/dXJ8nHx0fr6vitW7fOnj1bIpGkp6ezYTPSTpn6FPu6urqhQ4cWFxd7eno2NTXV1dVp/tbDw2PAEwEBAc/s1bQsWbJk7dq1jo6OJ06cYHe7I+2RqcECgMrKyhkzZty7d+/ixYtSqdTPz8/X15f1SX6GP2ILEWfMmPGvf/3Ly8srNzeXrQkj7Y4AwWJKSko6derEZhJMJJfLQ0JCjh496ufnd/LkSTZsRtoXwYIlrLq6umHDhl28eDEoKCgzM7P5GinSxlm1voklODs7p6WleXp6Zmdnz5w5s22mn+jQRoMFAC+99FJ6erqDg8OePXtWrVpl6eYQw7TRXaFaRkZGWFiYUqnctm0bWxNG2oW222MxISEh7J5vMTExWVlZlm4O0VdbDxYAzJ49Oy4uTqFQREREsNuqkravre8KGUScPn36rl27XnjhhdzcXLYmjLRl7SNYACCXy4ODg48dO+bv73/y5En2rGLSZrWbYAFAdXW1TCYrKyujwa22rx0cY6m5ubllZGR4eHhkZ2fPmzfP0s0hurSnHovJy8sbMWJEY2Pj8ePH2SWdpA1qf8ECALYwld3/hLRN7TJYpO1rT8dYpB2hYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbigYBEuKFiECwoW4YKCRbj4P721ruxu5QAMAAABoXpUWHRyZGtpdFBLTCByZGtpdCAyMDIxLjAzLjQAAHice79v7T0GIOABYkYGCBAFYgkgbmBkY0gAiTOzOWgAaWYWNocMEM3MiI0BUwKlwVqZoUYwMbEzKID4MC4bmMuC4GKn2SE0Iy4+jOYGOp6RKYOJiTmBmSWDiYU1gZUtg4mNnYGdg4GDk4GTi4GLm4Gbh4GHl4GXj4GPn4FfgIFbkIFdiEFImEFYhIGNMUGQk0GElUGAm0GEhY2RjZWFmYmFi1uQk42Hl49fgJtNSFiElY1dHBZGDKLuX3kOGDJoHgBxrsn7HHDMPrgfxFbSmHrgTcczMDtz75YDM55rg9lVVksP/Km1twexW11yDqy40wJmf5PUPVDavnsviM1/ee7+GZrediB2x/vqfbfi88B63zyaY9+qogJm39eSc9jEvhfMnr402IFxec4+EFs4o9OBQWsdWNyrYYdDGE8nmG3FfMLh0sxNYDM/565wmGK9F2xv+eoih1eyM8BsvTfMDvIHpcDseX32+/+Knwezc2Xu7e+7pu8AYi+18z2w010WzBYDAOlwZGLdwyxKAAABhXpUWHRNT0wgcmRraXQgMjAyMS4wMy40AAB4nJ1Uy07EMAy89yv8A0R+xU7OLCfEHjjwD9z5f+E02SxIIIGrqjuj1rPjVw4Y1+vl+f0D9sWX4wAmYAXAH+/eO7wxIh7x+QMXRq4TmaINDSzxFuERfpP4ep8qUqh1HYhKJaKcihazMzZUGmZVauTRThUs5lSzKmSiM9a1YbYu1slHLBWUrAoXR/WZEXZK9ogKiywH1JvmVLCwGk7UhTilEtVgrisj028q17+rcFGnNXXq1nJepAj6yoglOXWghbvi9CKGnlOpxW3WJebFsypWuOLqr2hL1qUWXhswqpucl6iu7w2g9k3lX51GI5mxhprc6XOTZXox8p7yEp1xqTxduXrSi8S5a31Ncc2pxKjy+RwkUKSmk0y0SPzUTQLZJoF8k0BtqwXqm3QgvJFAY0UWIaDtINBo0SICYzMXURjH8CIVxgm2iMEYjrvAVwe0HQTi7SAQbwfDNd9SiOi70fHN/X/8bvQF4Ol6OT4B0pcd4o2dpukAAAEJelRYdFNNSUxFUyByZGtpdCAyMDIxLjAzLjQAAHicHZDLjQQxCERT2WO35EYUX6M++j5JTBoT/GLjC3ouis/64tshX6xrfbCWXqvjo/fC/VlL/n7XIyQslqOTMA4b76OEWWbjATnA1cgoAvCNJoO9kbd+QsbDFAlnPQyhWoMprXVxzKIQc4BYs2YToWRL7EIueGQzkKh2GWoaowGTWLAeVelu/bZGvJ12QwOmjFeojTT3WJb99SopRx2NdBX3BEZSWmd0DY4mThneSRPOlo83SHqBPbfanLolEmoytu/UY5yF3ABzGnZrDsguCTY/RzpbS7YmkCVnrVQXG72y9TvnkO7oTczTx/37B6p+VVOqbQruAAAAAElFTkSuQmCC"" alt=""Mol""/>",2.0097199999999997,27.299999999999997,285.435
